eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
2044.5,11.875,68,0.00030974575,0.013020833,0.08488888,-0.0007927399,0.015694084,0.5880892276763916,68,8704,233.76399171998492,17408
2044.5,11.875,68,0.00033297786,0.01953125,0.09598529,0.00083123526,0.019368948,0.6509118378162384,69,8832,237.501623329008,17664
2044.5,11.875,91,0.00047971183,0.018229166,0.11775798,-0.00019189366,0.019860635,0.5721629858016968,70,8960,240.30934202499338,17920
2044.5,11.875,90,0.0005210188,0.020833334,0.11361924,-0.0016604001,0.013459835,0.6428666114807129,71,9088,243.1292928349867,18176
2044.5,11.875,95,0.00039345867,0.018229166,0.11093659,-0.0012161128,0.01612166,0.7194976210594177,72,9216,245.8115126649791,18432
2044.5,11.875,69,0.0012589815,0.0052083335,0.15331744,-0.0007371016,0.0142512405,0.6481896638870239,73,9344,249.50263187900418,18688
2044.5,11.875,89,0.0006978244,0.029947916,0.25503734,0.0028839053,0.01324595,0.7145254611968994,74,9472,252.36405702098273,18944
2044.5,11.875,87,0.0018361585,0.044270832,0.23561393,0.0022920324,0.010011104,0.7980179935693741,75,9600,255.2745511230023,19200
2044.5,11.875,89,0.00068436726,0.0234375,0.25760564,0.0020676246,0.012044038,0.7094065248966217,76,9728,258.14940887500416,19456
2044.5,11.875,94,0.0021474592,0.037760418,0.18775804,-0.0014925692,0.007865008,0.75893934071064,77,9856,260.8597768149921,19712
2044.5,11.875,91,0.00011711634,0.0065104165,0.14765272,0.0008313749,0.012933936,0.7975854277610779,78,9984,263.6520160229993,19968
2044.5,11.875,90,0.00077105104,0.018229166,0.16554655,0.00086704036,0.0111923255,0.7511953860521317,79,10112,266.49554025399266,20224
2044.1,13.7,88,0.00041584673,0.0234375,0.11260115,0.00036361488,0.04656903,0.15963077545166016,80,10240,269.39222873098333,20480
2044.1,13.7,91,0.0023837637,0.010416667,0.14233401,-0.000820507,0.0121091865,0.6652654409408569,81,10368,272.1884568200039,20736
2044.1,13.7,90,0.00045897337,0.028645834,0.25050965,-0.0002279653,0.008968691,0.7925456613302231,82,10496,275.0194116389903,20992
2044.1,13.7,96,0.0002570867,0.010416667,0.27102235,0.00031722314,0.007551703,0.8067635744810104,83,10624,277.67967973000486,21248
2044.1,13.7,94,0.0039679077,0.0625,0.24226308,0.003937919,0.009185274,0.8352133482694626,84,10752,280.3775599899818,21504
2044.1,13.7,96,0.004488587,0.02734375,0.28999498,0.0048938016,0.009582648,0.8287158757448196,85,10880,283.0218046649825,21760
2044.1,13.7,95,0.00023762531,0.015625,0.3134816,-6.5773645e-05,0.009378883,0.7968434244394302,86,11008,285.70682845500414,22016
2044.1,13.7,95,0.00088952767,0.045572918,0.32698312,0.0020398514,0.008316042,0.7467389106750488,87,11136,288.3782259989821,22272
2044.1,13.7,94,0.00075524393,0.036458332,0.3285119,0.0019084633,0.0053844587,0.8827237337827682,88,11264,291.08779365499504,22528
2044.1,13.7,92,0.0008244354,0.029947916,0.29180768,0.0022477226,0.005924431,0.8493781536817551,89,11392,293.8501909149927,22784
2044.1,13.7,89,0.0006089875,0.03515625,0.30759925,0.0007877282,0.008218666,0.8974971771240234,90,11520,296.722737848002,23040
2044.1,13.7,92,0.0009518605,0.029947916,0.33263865,0.0014297512,0.0076033915,0.8536704629659653,91,11648,299.495086490002,23296
2044.1,13.7,95,0.00028866623,0.022135416,0.31652534,0.0003693433,0.005387249,0.879847802221775,92,11776,302.18975927800057,23552
2044.1,13.7,90,0.00061525166,0.03515625,0.29972547,0.002409719,0.0088551035,0.864484503865242,93,11904,305.0200234189979,23808
2044.1,13.7,93,0.0010418158,0.0625,0.2586896,0.0012756409,0.007748423,0.7787832766771317,94,12032,307.7576839439862,24064
2044.1,13.7,95,0.000831568,0.029947916,0.24166226,0.0010054633,0.008265858,0.8312525898218155,95,12160,310.450801458006,24320
2044.0,15.166666666666666,93,0.00033564158,0.016927084,0.23431528,0.0006358525,0.048294973,0.26414257287979126,96,12288,313.1872775800002,24576
2044.0,15.166666666666666,95,0.0006674913,0.0390625,0.27355856,0.00085673295,0.012517888,0.7945027351379395,97,12416,315.87956782098627,24832
2044.0,15.166666666666666,83,0.00037625103,0.026041666,0.3025334,8.404503e-05,0.008967336,0.7232226431369781,98,12544,318.94196845497936,25088
2044.0,15.166666666666666,94,0.0002998679,0.024739584,0.26775825,-0.0008696189,0.010053544,0.7523083835840225,99,12672,321.66148397000507,25344
2044.0,15.166666666666666,97,0.00021416886,0.013020833,0.26734254,0.0011524616,0.009934243,0.8358533829450607,100,12800,324.2994847249938,25600
2044.0,15.166666666666666,94,0.008052842,0.05859375,0.20694292,0.0014963564,0.010089188,0.7637263983488083,101,12928,326.997276168986,25856
2044.0,15.166666666666666,93,0.00022664176,0.018229166,0.23218696,-0.00047772852,0.011014109,0.6428783535957336,102,13056,329.74662503998843,26112
2044.0,15.166666666666666,93,0.0005997385,0.03125,0.29370776,0.0020647931,0.008775335,0.6812461614608765,103,13184,332.47210857100436,26368
2044.0,15.166666666666666,90,0.0010990513,0.055989582,0.2492023,-0.002280906,0.007208506,0.8212129771709442,104,13312,335.29992655900423,26624
2044.0,15.166666666666666,92,0.00048625516,0.028645834,0.27048782,-0.00081085204,0.0063609756,0.8776543959975243,105,13440,338.073428675998,26880
2044.0,15.166666666666666,88,0.00080357236,0.048177082,0.320608,-0.0012170096,0.008602229,0.8150414228439331,106,13568,340.9820410159882,27136
2044.0,15.166666666666666,91,0.0006206064,0.02734375,0.3005244,0.000539789,0.009246583,0.8186907470226288,107,13696,343.79554365898366,27392
2044.0,15.166666666666666,87,0.003053979,0.06640625,0.31933823,-0.00041964612,0.005658755,0.8296000361442566,108,13824,346.7084171479801,27648
2044.0,15.166666666666666,81,0.001269594,0.041666668,0.3082747,0.003454538,0.00655193,0.8481506854295731,109,13952,349.8652695339988,27904
2044.0,15.166666666666666,81,0.0008770837,0.041666668,0.305551,0.002641524,0.005283508,0.8871874064207077,110,14080,353.00915630100644,28160
2044.0,15.166666666666666,83,0.0006715847,0.037760418,0.32477835,0.00190228,0.008331616,0.6897073090076447,111,14208,356.08732080599293,28416
2043.7857142857142,15.785714285714286,78,0.0020492617,0.040364582,0.332169,0.002706879,0.036801945,0.0693017840385437,112,14336,359.36368395900354,28672
2043.7857142857142,15.785714285714286,74,0.0015917057,0.049479168,0.3597257,-0.0005776181,0.011697601,0.7051700055599213,113,14464,362.79680503800046,28928
2043.7857142857142,15.785714285714286,82,0.0011291833,0.053385418,0.37561813,0.0038676618,0.007849068,0.9034183546900749,114,14592,365.9090855259856,29184
2043.7857142857142,15.785714285714286,82,0.002126984,0.06640625,0.34496164,0.002581034,0.007903763,0.8426404744386673,115,14720,368.9994294399803,29440
2043.7857142857142,15.785714285714286,79,0.00097607775,0.048177082,0.33017305,0.0024139413,0.0059068925,0.8826992064714432,116,14848,372.23305502400035,29696
2043.7857142857142,15.785714285714286,85,0.0014024618,0.046875,0.37436536,0.003058187,0.00857328,0.8285007625818253,117,14976,375.225782249996,29952
2043.7857142857142,15.785714285714286,90,0.0012893272,0.057291668,0.39063302,0.0006851184,0.0064996383,0.873271182179451,118,15104,378.06121137799346,30208
2043.7857142857142,15.785714285714286,90,0.001125863,0.046875,0.4527062,0.0017217105,0.0064565004,0.869426891207695,119,15232,380.8935236539983,30464
2043.7857142857142,15.785714285714286,91,0.00049877714,0.032552082,0.43265975,-0.00025669634,0.009814922,0.805310532450676,120,15360,383.6802426049835,30720
2043.7857142857142,15.785714285714286,89,0.002572387,0.10546875,0.49494985,0.0032195505,0.010029373,0.8074882477521896,121,15488,386.5302125659946,30976
2043.7857142857142,15.785714285714286,88,0.00049840816,0.024739584,0.49443147,-0.0020421008,0.009809112,0.8064666390419006,122,15616,389.41107878499315,31232
2043.7857142857142,15.785714285714286,79,0.004405572,0.114583336,0.4008379,-0.0075051296,0.007635064,0.8119003474712372,123,15744,392.6154219809978,31488
2043.7857142857142,15.785714285714286,45,0.000706179,0.046875,0.47261843,0.001124807,0.008855443,0.7631186246871948,124,15872,398.26868798799114,31744
2043.7857142857142,15.785714285714286,41,0.0007984357,0.037760418,0.41267148,0.0010648557,0.0057385773,0.8983313217759132,125,16000,404.39884742500726,32000
2043.7857142857142,15.785714285714286,83,0.00046968498,0.032552082,0.42762765,0.0013484191,0.0057212464,0.8693207651376724,126,16128,407.45823297000607,32256
2043.7857142857142,15.785714285714286,92,0.0008002294,0.049479168,0.4431841,-0.0016647446,0.0076186135,0.7709092795848846,127,16256,410.2336197340046,32512
2043.625,16.3125,96,0.0005874659,0.02734375,0.47063544,0.0006741428,0.028205654,0.5512942969799042,128,16384,412.8777289489808,32768
2043.625,16.3125,95,0.004015688,0.091145836,0.5369052,0.001708293,0.007763229,0.8032760322093964,129,16512,415.55004964600084,33024
2043.625,16.3125,98,0.00031665445,0.013020833,0.5273153,-0.0006811587,0.0053697876,0.862463042140007,130,16640,418.14466218499,33280
2043.625,16.3125,94,0.0017075446,0.053385418,0.52408725,-8.914674e-05,0.0082810195,0.777338445186615,131,16768,420.8619255659869,33536
2043.625,16.3125,91,0.001693562,0.0625,0.47188675,-0.0014805548,0.0057358164,0.9006848931312561,132,16896,423.6749148859817,33792
2043.625,16.3125,97,0.0010142709,0.055989582,0.5064121,0.0020835123,0.005824752,0.8985461592674255,133,17024,426.292700304999,34048
2043.625,16.3125,85,0.0018255417,0.061197918,0.45573032,0.0018718406,0.008126482,0.8212315142154694,134,17152,429.2961245350016,34304
2043.625,16.3125,91,0.0007794323,0.057291668,0.54113466,0.0013687977,0.008090855,0.7527048736810684,135,17280,432.0953767579922,34560
2043.625,16.3125,92,0.00046299226,0.02734375,0.4814217,-0.0004897761,0.004069414,0.9076429158449173,136,17408,434.86180837999564,34816
2043.625,16.3125,97,0.0024672553,0.109375,0.39757717,-0.008013199,0.0070017707,0.8030354380607605,137,17536,437.48561000300106,35072
2043.625,16.3125,94,0.0011536502,0.05859375,0.39471957,-0.0012872022,0.006315542,0.8183953613042831,138,17664,440.1979650129797,35328
2043.625,16.3125,93,0.00097203325,0.03515625,0.3951234,-0.00067911664,0.008723603,0.8790635168552399,139,17792,442.94458829800715,35584
2043.625,16.3125,95,0.0010257518,0.057291668,0.46044442,-0.002283412,0.007021906,0.8312891870737076,140,17920,445.6335553379904,35840
2043.625,16.3125,95,0.00084139925,0.033854168,0.47576824,-0.00026334744,0.004858292,0.8091853559017181,141,18048,448.318429307983,36096
2043.625,16.3125,95,0.0005221086,0.028645834,0.46358392,0.0020556126,0.010903907,0.7715181410312653,142,18176,450.99547612000606,36352
2043.625,16.3125,95,0.0026077523,0.049479168,0.37435186,-0.00014568846,0.0059230407,0.870473325252533,143,18304,453.6669734779862,36608
2043.888888888889,16.666666666666668,96,0.001541515,0.05859375,0.4228752,-0.0012001627,0.04362731,-0.12739646434783936,144,18432,456.31388661498204,36864
2043.888888888889,16.666666666666668,97,0.00022976164,0.0065104165,0.41313645,-0.00042839124,0.0058955564,0.8102025389671326,145,18560,458.9286528849916,37120
2043.888888888889,16.666666666666668,95,0.0017207015,0.0703125,0.48510543,0.0024117513,0.007246191,0.8569322824478149,146,18688,461.6132233859971,37376
2043.888888888889,16.666666666666668,96,0.0016445982,0.05859375,0.42415735,0.002627113,0.013155275,0.862423837184906,147,18816,464.2753848139837,37632
2043.888888888889,16.666666666666668,96,0.001333773,0.044270832,0.38765427,0.0004988003,0.014782098,0.7281555533409119,148,18944,466.93233021799824,37888
2043.888888888889,16.666666666666668,85,0.0007881757,0.033854168,0.3816565,-0.0010548794,0.0075656883,0.9007120132446289,149,19072,469.9457600909809,38144
2043.888888888889,16.666666666666668,95,0.0017431066,0.078125,0.34775403,0.0017067856,0.010804169,0.7189404368400574,150,19200,472.6133639460022,38400
2043.888888888889,16.666666666666668,75,0.00042398248,0.03125,0.38438007,-0.00042281093,0.006295415,0.7457852065563202,151,19328,476.00487208898994,38656
2043.888888888889,16.666666666666668,100,0.0005342808,0.01953125,0.37838936,-0.0015939729,0.0060446295,0.8716406375169754,152,19456,478.5548408179893,38912
2043.888888888889,16.666666666666668,97,0.00058418483,0.032552082,0.38121593,-0.00078520534,0.0064347326,0.8267517238855362,153,19584,481.19418907997897,39168
2043.888888888889,16.666666666666668,92,0.00032070038,0.022135416,0.32180876,-0.00022386837,0.007783409,0.8430111408233643,154,19712,483.95218694000505,39424
2043.888888888889,16.666666666666668,95,0.00068344787,0.026041666,0.291897,-0.00038929345,0.009987697,0.7948090434074402,155,19840,486.62317849500687,39680
2043.888888888889,16.666666666666668,92,0.00069923815,0.020833334,0.2636354,-7.927945e-05,0.010557654,0.7803434282541275,156,19968,489.3931272100017,39936
2043.888888888889,16.666666666666668,92,0.00020898243,0.013020833,0.26125023,0.0004873014,0.008098558,0.8217227905988693,157,20096,492.1490602660051,40192
2043.888888888889,16.666666666666668,100,0.00165622,0.053385418,0.3291643,-0.0012148488,0.0067318403,0.8718531131744385,158,20224,494.7086233079899,40448
2043.888888888889,16.666666666666668,97,0.00054079585,0.036458332,0.3007899,-0.00012441717,0.007370991,0.7990281730890274,159,20352,497.33017693899455,40704
2043.65,17.1,89,0.0019313308,0.06640625,0.35009202,-0.0006985976,0.06536976,-1.4192397594451904,160,20480,500.19319427298615,40960
2043.65,17.1,92,0.00038682832,0.03125,0.3139617,-0.0015093065,0.017108617,0.31317925453186035,161,20608,502.97301746500307,41216
2043.65,17.1,91,0.0007586302,0.03515625,0.31621778,-0.00033263816,0.01000842,0.5513199269771576,162,20736,505.7664633829845,41472
2043.65,17.1,96,0.00030300068,0.015625,0.3032991,-0.0004100538,0.007416971,0.8747397065162659,163,20864,508.42421927899704,41728
2043.65,17.1,97,0.00089084386,0.065104164,0.32681188,0.000939429,0.011771706,0.7356251180171967,164,20992,511.0384414930013,41984
2043.65,17.1,94,0.00034750704,0.015625,0.34734225,-0.0003176074,0.007503906,0.8044290095567703,165,21120,513.7403105179837,42240
2043.65,17.1,82,0.00013931633,0.009114583,0.34499648,-0.0004097918,0.0074738916,0.7785965502262115,166,21248,516.8507079450064,42496
2043.65,17.1,95,0.001708949,0.045572918,0.31235924,-0.0018092372,0.008820026,0.7880983650684357,167,21376,519.544290514983,42752
2043.65,17.1,100,0.0010886396,0.04296875,0.3444955,-8.947076e-05,0.0064921863,0.8991772308945656,168,21504,522.1063920930028,43008
2043.65,17.1,99,0.0008417919,0.01953125,0.40894887,-0.0030607863,0.008210816,0.7842122316360474,169,21632,524.6724096550024,43264
2043.65,17.1,98,0.00045958642,0.028645834,0.3940606,0.00014353583,0.006557942,0.884076677262783,170,21760,527.2722183179867,43520
2043.65,17.1,97,0.00053902756,0.033854168,0.37124088,0.0011053636,0.0073919278,0.8513183295726776,171,21888,529.8971332660003,43776
2043.65,17.1,99,0.0023494367,0.08984375,0.45735717,-0.0007675074,0.005122587,0.8874285668134689,172,22016,532.4835866960057,44032
2043.65,17.1,99,0.0013125009,0.049479168,0.42631626,-0.00095760194,0.007684896,0.7138933837413788,173,22144,535.0562346880033,44288
2043.65,17.1,99,0.0008587818,0.055989582,0.3730633,0.0023433485,0.0065847333,0.8759178891777992,174,22272,537.6291878479824,44544
2043.65,17.1,100,0.00039449698,0.024739584,0.39503634,0.00075791375,0.006309911,0.8686986863613129,175,22400,540.1811315059895,44800
2043.409090909091,17.40909090909091,99,0.0008709261,0.045572918,0.44021234,0.002438797,0.0327542,0.2901138663291931,176,22528,542.7658937450033,45056
2043.409090909091,17.40909090909091,100,0.0014249434,0.063802086,0.40891865,-0.0008327917,0.0089191105,0.7977687865495682,177,22656,545.3118474599905,45312
2043.409090909091,17.40909090909091,101,0.0005564434,0.028645834,0.3949616,0.00060811214,0.0036601543,0.9041361212730408,178,22784,547.839105105988,45568
2043.409090909091,17.40909090909091,98,0.00067640835,0.0390625,0.41136774,0.0015773214,0.006897679,0.8195359259843826,179,22912,550.4437241090054,45824
2043.409090909091,17.40909090909091,99,0.0014027104,0.053385418,0.42017058,-0.0022051437,0.0066115935,0.8196150213479996,180,23040,553.0259682860051,46080
2043.409090909091,17.40909090909091,99,0.0021393248,0.075520836,0.3657491,-0.002255556,0.00902057,0.8303055912256241,181,23168,555.5940758359793,46336
2043.409090909091,17.40909090909091,102,0.0012232066,0.0390625,0.35541746,0.00051046064,0.0064023696,0.8160800039768219,182,23296,558.1025698389858,46592
2043.409090909091,17.40909090909091,101,0.0006608966,0.046875,0.3846974,-0.0022494234,0.0045278887,0.8782764747738838,183,23424,560.6371215590043,46848
2043.409090909091,17.40909090909091,101,0.0007621688,0.03515625,0.44158614,-0.00070286024,0.00744261,0.8859542310237885,184,23552,563.1592219329905,47104
2043.409090909091,17.40909090909091,98,0.001276024,0.048177082,0.41913822,-0.0010713239,0.0081195235,0.7823427617549896,185,23680,565.7686092449876,47360
2043.409090909091,17.40909090909091,102,0.0017758223,0.067708336,0.39213607,0.0006869182,0.0063564708,0.8858045339584351,186,23808,568.2605037030007,47616
2043.409090909091,17.40909090909091,101,0.0008267775,0.049479168,0.4260305,0.00077316194,0.005375335,0.8981766104698181,187,23936,570.7933335260022,47872
2043.409090909091,17.40909090909091,102,0.00037690063,0.0234375,0.39111546,0.00017457835,0.0044909227,0.9022104665637016,188,24064,573.3011885639862,48128
2043.409090909091,17.40909090909091,102,0.0011166524,0.0703125,0.46113646,0.00027269186,0.0045878314,0.845575675368309,189,24192,575.7929412589874,48384
2043.409090909091,17.40909090909091,104,0.0012665432,0.05859375,0.42819843,-0.0012812945,0.010133949,0.7985379993915558,190,24320,578.2353769000038,48640
2043.409090909091,17.40909090909091,105,0.0016272418,0.072916664,0.47570002,0.0015468091,0.010120097,0.7222850024700165,191,24448,580.6613338929892,48896
2043.5416666666667,17.583333333333332,101,0.0009945878,0.057291668,0.526838,-0.0010862793,0.03741737,0.09311991930007935,192,24576,583.1898414930038,49152
2043.5416666666667,17.583333333333332,103,0.0015681026,0.078125,0.537305,8.9636305e-05,0.005944982,0.7507715225219727,193,24704,585.6594360239978,49408
2043.5416666666667,17.583333333333332,103,0.003067147,0.110677086,0.5365358,-0.0064016297,0.005334046,0.8750093132257462,194,24832,588.1227805639792,49664
2043.5416666666667,17.583333333333332,101,0.0005385576,0.01953125,0.49828318,-0.0033727686,0.008943814,0.8721514046192169,195,24960,590.6418277279881,49920
2043.5416666666667,17.583333333333332,102,0.00097176986,0.046875,0.48939347,-0.002491151,0.0059879944,0.8445543497800827,196,25088,593.1496558159997,50176
2043.5416666666667,17.583333333333332,101,0.0016076934,0.098958336,0.43475953,-0.0048369314,0.0051090647,0.8984743803739548,197,25216,595.6811738539836,50432
2043.5416666666667,17.583333333333332,102,0.00058871997,0.03515625,0.37595108,0.0015940896,0.00943335,0.7752682268619537,198,25344,598.1746379979886,50688
2043.5416666666667,17.583333333333332,102,0.0006632201,0.037760418,0.3713275,-0.0018652392,0.004628673,0.8617692589759827,199,25472,600.6745153429802,50944
2043.5416666666667,17.583333333333332,103,0.001198277,0.032552082,0.3624926,0.00050989125,0.007464507,0.8925856202840805,200,25600,603.1434852139791,51200
2043.5416666666667,17.583333333333332,90,0.0007771415,0.041666668,0.38663235,0.0026859401,0.0068187113,0.7950369417667389,201,25728,605.9666246330016,51456
2043.5416666666667,17.583333333333332,102,0.0005082117,0.028645834,0.30658016,0.00039957045,0.005750854,0.8608568012714386,202,25856,608.4703529079852,51712
2043.5416666666667,17.583333333333332,102,0.0008237665,0.04296875,0.30166656,0.0015177621,0.008160429,0.8348621428012848,203,25984,610.9808610589826,51968
2043.5416666666667,17.583333333333332,103,0.0005813306,0.029947916,0.33232737,-0.00043596272,0.0048000626,0.902238242328167,204,26112,613.4537419299886,52224
2043.5416666666667,17.583333333333332,105,0.0015425234,0.03125,0.37941685,0.0010949726,0.0054788836,0.8577642887830734,205,26240,615.8724738789897,52480
2043.5416666666667,17.583333333333332,105,0.00056989753,0.03125,0.36808017,0.0006715253,0.010269512,0.832958534359932,206,26368,618.2916451399797,52736
2043.5416666666667,17.583333333333332,98,0.00072899344,0.04296875,0.38840815,9.731095e-05,0.006128128,0.9014269784092903,207,26496,620.880619825999,52992
2043.576923076923,17.807692307692307,94,0.0029936542,0.0625,0.49093035,-0.006126035,0.0509661,-0.7333334684371948,208,26624,623.5830995760043,53248
2043.576923076923,17.807692307692307,95,0.0013422832,0.059895832,0.4881471,0.003398129,0.019596048,0.22628098726272583,209,26752,626.2615099279792,53504
2043.576923076923,17.807692307692307,94,0.00089676277,0.052083332,0.5026683,0.0016615206,0.014971458,0.32890015840530396,210,26880,628.9660465149791,53760
2043.576923076923,17.807692307692307,98,0.0011062192,0.053385418,0.44196892,-0.0006762549,0.023787834,0.4844992756843567,211,27008,631.561610802979,54016
2043.576923076923,17.807692307692307,97,0.003081897,0.13020833,0.49126816,0.0009878533,0.012544422,0.5820806920528412,212,27136,634.1772647349862,54272
2043.576923076923,17.807692307692307,77,0.0021356407,0.087239586,0.5123182,-0.00018431789,0.008167452,0.807507261633873,213,27264,637.4741628789925,54528
2043.576923076923,17.807692307692307,95,0.003085879,0.0625,0.3910804,-0.006715896,0.010570903,0.6486930251121521,214,27392,640.1575074550055,54784
2043.576923076923,17.807692307692307,93,0.0008618701,0.059895832,0.5014748,-0.0007107171,0.0037451827,0.7810399830341339,215,27520,642.8974789659842,55040
2043.576923076923,17.807692307692307,94,0.0006162221,0.02734375,0.47832012,-0.00042836554,0.006227559,0.900517538189888,216,27648,645.5998806800053,55296
2043.576923076923,17.807692307692307,96,0.0017018238,0.057291668,0.49519908,-0.0012867261,0.006801734,0.7862856686115265,217,27776,648.242856530007,55552
2043.576923076923,17.807692307692307,66,0.00048371244,0.026041666,0.45368862,-0.0006340996,0.009157403,0.8418702781200409,218,27904,652.1051914150012,55808
2043.576923076923,17.807692307692307,82,0.0014109615,0.079427086,0.5452146,0.0019004912,0.006609319,0.8777226656675339,219,28032,655.2167812199914,56064
2043.576923076923,17.807692307692307,94,0.004721849,0.13802083,0.473341,0.00036929594,0.008171362,0.8678293824195862,220,28160,657.9298632300051,56320
2043.576923076923,17.807692307692307,98,0.0007662384,0.041666668,0.54668665,0.0020872962,0.004317961,0.9271307066082954,221,28288,660.5229640049802,56576
2043.576923076923,17.807692307692307,80,0.00060957676,0.036458332,0.511561,-0.00068123644,0.0053994586,0.8957607001066208,222,28416,663.6898659809958,56832
2043.576923076923,17.807692307692307,96,0.00040327784,0.024739584,0.49270085,-0.00061657693,0.010225351,0.7719259411096573,223,28544,666.3472278380068,57088
2043.4642857142858,17.964285714285715,93,0.002990686,0.06640625,0.5367565,-0.0048612407,0.07178328,-1.8260831832885742,224,28672,669.0951955179917,57344
2043.4642857142858,17.964285714285715,97,0.0007766918,0.048177082,0.42528856,0.00067962956,0.007973944,0.7590268552303314,225,28800,671.733702041005,57600
2043.4642857142858,17.964285714285715,81,0.0009918363,0.05859375,0.45357552,-0.00088083907,0.007839111,0.6925239264965057,226,28928,674.8652946990042,57856
2043.4642857142858,17.964285714285715,92,0.00034940496,0.020833334,0.41164005,-0.0009927443,0.010566766,0.7312941551208496,227,29056,677.6503383049858,58112
2043.4642857142858,17.964285714285715,90,0.0011472151,0.067708336,0.41265485,-0.0049558347,0.0065566176,0.8320612609386444,228,29184,680.4712590989948,58368
2043.4642857142858,17.964285714285715,93,0.0028956349,0.078125,0.4483783,0.0005821416,0.0078841215,0.7951453626155853,229,29312,683.2121879449987,58624
2043.4642857142858,17.964285714285715,89,0.0015667261,0.072916664,0.3630273,-0.0047943136,0.0058197347,0.8244620263576508,230,29440,686.0900741989899,58880
2043.4642857142858,17.964285714285715,89,0.00033476812,0.016927084,0.3514069,-0.00042384156,0.0049805995,0.8930991962552071,231,29568,688.9461594159948,59136
2043.4642857142858,17.964285714285715,100,0.00082137523,0.045572918,0.41816357,-0.0009956319,0.009707558,0.8157358020544052,232,29696,691.4881181289966,59392
2043.4642857142858,17.964285714285715,108,0.0009628556,0.046875,0.36916575,0.00044458872,0.008620016,0.8062020242214203,233,29824,693.854631344002,59648
2043.4642857142858,17.964285714285715,105,0.0008777057,0.046875,0.3608005,-0.0014204775,0.0095868055,0.8188625425100327,234,29952,696.2873139809817,59904
2043.4642857142858,17.964285714285715,111,0.0004186721,0.01953125,0.3516014,-3.0535313e-05,0.007822513,0.8167050629854202,235,30080,698.5800869899977,60160
2043.4642857142858,17.964285714285715,111,0.00016111985,0.00390625,0.30109212,-0.00051849947,0.00521101,0.8562393933534622,236,30208,700.8781968599942,60416
2043.4642857142858,17.964285714285715,110,0.0013624817,0.053385418,0.30076984,0.0011947809,0.011212193,0.6117048859596252,237,30336,703.1887649509881,60672
2043.4642857142858,17.964285714285715,110,0.00088164717,0.026041666,0.2820575,0.00018957451,0.0051864195,0.8667740821838379,238,30464,705.5080822680029,60928
2043.4642857142858,17.964285714285715,112,0.0022547485,0.057291668,0.28166306,-0.004332841,0.009437759,0.8601653277873993,239,30592,707.7856675749936,61184
2043.6666666666667,18.066666666666666,105,0.0008138237,0.032552082,0.2810217,2.638592e-05,0.074855186,-1.3131673336029053,240,30720,710.2034609330003,61440
2043.6666666666667,18.066666666666666,108,0.0004891844,0.016927084,0.25384155,0.0012085915,0.005872863,0.8423706144094467,241,30848,712.5570841129811,61696
2043.6666666666667,18.066666666666666,108,0.00045301358,0.014322917,0.25189698,0.00074804295,0.0096517885,0.7415844202041626,242,30976,714.9095151789952,61952
2043.6666666666667,18.066666666666666,109,0.0003864614,0.032552082,0.24303477,0.0007914409,0.009658266,0.8240664750337601,243,31104,717.2568770590005,62208
2043.6666666666667,18.066666666666666,111,0.00037842008,0.01171875,0.25324234,-0.002227883,0.008381516,0.6634149849414825,244,31232,719.5521624849935,62464
2043.6666666666667,18.066666666666666,108,0.0066378135,0.12109375,0.37308097,-0.005928373,0.0071239774,0.7874225527048111,245,31360,721.9208221689914,62720
2043.6666666666667,18.066666666666666,106,0.0006476787,0.03125,0.38375887,-7.470782e-05,0.009426364,0.8090263158082962,246,31488,724.3231821839872,62976
2043.6666666666667,18.066666666666666,104,0.0011590576,0.05859375,0.43130192,0.00043825348,0.009631195,0.7704238444566727,247,31616,726.772262176004,63232
2043.6666666666667,18.066666666666666,106,0.0005998522,0.03515625,0.44346094,0.00063106464,0.007836143,0.8833542093634605,248,31744,729.1818629689806,63488
2043.6666666666667,18.066666666666666,103,0.00096657994,0.041666668,0.4169102,0.00095118984,0.007005675,0.780047670006752,249,31872,731.6520105399832,63744
2043.6666666666667,18.066666666666666,103,0.0014007451,0.069010414,0.41038677,9.983468e-06,0.0059474963,0.858254998922348,250,32000,734.1250437329873,64000
2043.6666666666667,18.066666666666666,97,0.00036968687,0.022135416,0.4453976,-0.0011571082,0.008208903,0.8191298097372055,251,32128,736.7530290079885,64256
2043.6666666666667,18.066666666666666,94,0.0004941586,0.024739584,0.45251825,-0.0018250524,0.005106853,0.8887266218662262,252,32256,739.471564440988,64512
2043.6666666666667,18.066666666666666,102,0.0005444489,0.029947916,0.4425397,-0.0024083136,0.004095884,0.9217799454927444,253,32384,741.979604135995,64768
2043.6666666666667,18.066666666666666,104,0.0014787243,0.0625,0.37492862,-0.0013456093,0.007223945,0.7905833423137665,254,32512,744.4312046239793,65024
2043.6666666666667,18.066666666666666,105,0.0024032935,0.071614586,0.35418105,0.002224085,0.009148598,0.8618844747543335,255,32640,746.8603769610054,65280
2043.59375,18.1875,102,0.0003516318,0.028645834,0.29408556,0.0005465031,0.05515029,0.2354373335838318,256,32768,749.3535844660073,65536
